,fid,plotid,images,mon_images,bfast_change,bfast_magnitude,bfast_means,cusum_change,cusum_confidence,cusum_magnitude,red_mean,red_sd,red_min,red_max,nir_mean,nir_sd,nir_min,nir_max,swir1_mean,swir1_sd,swir1_min,swir1_max,swir2_mean,swir2_sd,swir2_min,swir2_max,ndfi_mean,ndfi_sd,ndfi_min,ndfi_max,brightness,brightne_1,brightne_2,brightne_3,greenness_,greennes_1,greennes_2,greennes_3,wetness_me,wetness_sd,wetness_mi,wetness_ma,bs_slope_max,bs_slope_sd,bs_slope_min,bs_slope_mean,ccdc_change,ccdc_magnitude,aspect,dw_class_mode,dw_tree_prob__max,dw_tree_prob__min,dw_tree_prob__stdDev,dw_tree_prob_mean,elevation,esa_lc20,esa_lc21,esri_lc17,esri_lc18,esri_lc19,esri_lc20,esri_lc21,gfc_gain,gfc_loss,gfc_lossye,gfc_tc00,lang_tree_,potapov_tree_height,slope,tmf_2015,tmf_2016,tmf_2017,tmf_2018,tmf_2019,tmf_2020,tmf_defyea,tmf_degyea,tmf_main,tmf_sub,geometry,lon,lat
1718,1719,2000635,309,163,2015.567,-1689.706298828125,-2.190756320953369,2019.992,0.392357658487902,116107.88664913812,1231.838767163307,4724.61008767484,-7384.5,9307.0,1231.838767163307,4724.61008767484,-7384.5,9307.0,1231.838767163307,4724.61008767484,-7384.5,9307.0,1231.838767163307,4724.61008767484,-7384.5,9307.0,1231.838767163307,4724.61008767484,-7384.5,9307.0,1231.838767163307,4724.61008767484,-7384.5,9307.0,1231.838767163307,4724.61008767484,-7384.5,9307.0,1231.838767163307,4724.61008767484,-7384.5,9307.0,9.936550824469716,141.6936161328808,507.55695084336037,-432.60294959792867,0.0,0.0,70.0,5.0,76.0,3.0,17.0,22.0,791.6025390625,10.0,30.0,2.0,2.0,2.0,11.0,11.0,0.0,0.0,,15.0,14.0,5.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.81415507739558 15.816605341513615),-92.81415507739558,15.816605341513615
1719,1720,2000639,234,108,-1.0,0.0,0.0,2021.83,0.434343175964868,16232.70231481479,7927.863425925926,758.5805923515514,6340.0,9742.0,7927.863425925926,758.5805923515514,6340.0,9742.0,7927.863425925926,758.5805923515514,6340.0,9742.0,7927.863425925926,758.5805923515514,6340.0,9742.0,7927.863425925926,758.5805923515514,6340.0,9742.0,7927.863425925926,758.5805923515514,6340.0,9742.0,7927.863425925926,758.5805923515514,6340.0,9742.0,7927.863425925926,758.5805923515514,6340.0,9742.0,123.3605123416047,26.170326494027446,194.82778077742975,29.860651282426854,0.0,0.0,116.0,1.0,76.0,18.0,14.0,61.0,1170.9776611328125,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,37.0,24.0,18.0,31.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.83736023927771 15.818045631153877),-92.83736023927771,15.818045631153877
1720,1721,2000647,130,65,2017.91,-306.1480712890625,-1.977717995643616,2017.888,0.079395665909851,4469.701025641025,9426.408717948718,431.114767258011,8441.0,10000.0,9426.408717948718,431.114767258011,8441.0,10000.0,9426.408717948718,431.114767258011,8441.0,10000.0,9426.408717948718,431.114767258011,8441.0,10000.0,9426.408717948718,431.114767258011,8441.0,10000.0,9426.408717948718,431.114767258011,8441.0,10000.0,9426.408717948718,431.114767258011,8441.0,10000.0,9426.408717948718,431.114767258011,8441.0,10000.0,18.932423802528657,21.016791498115968,85.95259928229822,-41.97925335730135,0.0,0.0,218.0,1.0,75.0,40.0,4.0,72.0,1924.556884765625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,95.0,34.0,25.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,POINT (-92.8837794812441 15.820912833131244),-92.8837794812441,15.820912833131244
1721,1722,2000703,282,140,-1.0,0.0,0.0,2021.984,0.529714828328046,13564.60285714292,9101.082261904761,464.86393891462166,7852.0,9845.6,9101.082261904761,464.86393891462166,7852.0,9845.6,9101.082261904761,464.86393891462166,7852.0,9845.6,9101.082261904761,464.86393891462166,7852.0,9845.6,9101.082261904761,464.86393891462166,7852.0,9845.6,9101.082261904761,464.86393891462166,7852.0,9845.6,9101.082261904761,464.86393891462166,7852.0,9845.6,9101.082261904761,464.86393891462166,7852.0,9845.6,98.47863490576142,13.111592231480758,142.41407721838553,33.8389573370903,0.0,0.0,272.0,1.0,73.0,62.0,2.0,70.0,968.2416381835938,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,95.0,33.0,23.0,23.0,3.0,3.0,3.0,3.0,3.0,3.0,2000.0,0.0,43.0,41.0,POINT (-92.85908943871115 15.841950871901403),-92.85908943871115,15.841950871901403
1722,1723,2000714,203,98,2015.962,450.0242919921875,2.561844110488892,2017.186,0.307242364697036,6630.057312925188,9460.583843537415,395.53220547695935,8040.0,10000.0,9460.583843537415,395.53220547695935,8040.0,10000.0,9460.583843537415,395.53220547695935,8040.0,10000.0,9460.583843537415,395.53220547695935,8040.0,10000.0,9460.583843537415,395.53220547695935,8040.0,10000.0,9460.583843537415,395.53220547695935,8040.0,10000.0,9460.583843537415,395.53220547695935,8040.0,10000.0,9460.583843537415,395.53220547695935,8040.0,10000.0,7.042779813595706,13.69114281687264,46.967927745638676,-39.36977353639305,0.0,0.0,231.0,1.0,74.0,68.0,1.0,71.0,1040.46337890625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,98.0,30.0,23.0,20.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.90551759887964 15.844809155676662),-92.90551759887964,15.844809155676662
1723,1724,2000761,291,158,2015.655,-156.6407470703125,-0.712759673595428,2015.041,0.517755007801382,89212.21550632906,6491.621745027124,2931.3905122538504,-1961.5,9991.6,6491.621745027124,2931.3905122538504,-1961.5,9991.6,6491.621745027124,2931.3905122538504,-1961.5,9991.6,6491.621745027124,2931.3905122538504,-1961.5,9991.6,6491.621745027124,2931.3905122538504,-1961.5,9991.6,6491.621745027124,2931.3905122538504,-1961.5,9991.6,6491.621745027124,2931.3905122538504,-1961.5,9991.6,6491.621745027124,2931.3905122538504,-1961.5,9991.6,490.1025902473571,76.13339427853383,829.5403769268719,217.7519834418019,0.0,0.0,222.0,1.0,75.0,5.0,19.0,42.0,959.7098999023438,10.0,10.0,2.0,2.0,2.0,11.0,2.0,0.0,0.0,,48.0,19.0,8.0,18.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.81117639789188 15.861544161930242),-92.81117639789188,15.861544161930242
1724,1725,77398,167,81,2017.953,177.6875762939453,1.041927337646484,2017.975,0.156842641500824,2385.34567901232,9844.633744855966,192.07698318373926,9110.0,10000.0,9844.633744855966,192.07698318373926,9110.0,10000.0,9844.633744855966,192.07698318373926,9110.0,10000.0,9844.633744855966,192.07698318373926,9110.0,10000.0,9844.633744855966,192.07698318373926,9110.0,10000.0,9844.633744855966,192.07698318373926,9110.0,10000.0,9844.633744855966,192.07698318373926,9110.0,10000.0,9844.633744855966,192.07698318373926,9110.0,10000.0,-14.245726076855266,6.805718384943543,7.186254368427803,-36.595677827140904,2021.063,19.64286702429854,230.0,1.0,74.0,70.0,1.0,72.0,1572.3369140625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,96.0,31.0,25.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,POINT (-92.88517517987381 15.798621786965063),-92.88517517987381,15.798621786965063
1725,1726,77399,222,107,2018.545,758.5906372070312,2.251447439193726,2015.129,0.380658567770911,14409.625700934586,9267.220271473076,751.2833767871997,5832.0,10000.0,9267.220271473076,751.2833767871997,5832.0,10000.0,9267.220271473076,751.2833767871997,5832.0,10000.0,9267.220271473076,751.2833767871997,5832.0,10000.0,9267.220271473076,751.2833767871997,5832.0,10000.0,9267.220271473076,751.2833767871997,5832.0,10000.0,9267.220271473076,751.2833767871997,5832.0,10000.0,9267.220271473076,751.2833767871997,5832.0,10000.0,71.43555546511183,28.835607919642246,167.9230344482324,-30.420275569567785,0.0,0.0,105.0,1.0,74.0,25.0,5.0,71.0,1337.833984375,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,91.0,29.0,17.0,24.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.83878269251377 15.795567302743457),-92.83878269251377,15.795567302743457
1726,1727,2000642,171,80,2018.216,241.51824951171875,1.235103726387024,2021.984,0.27975485372221,4355.901666666665,9641.285833333333,306.6677570417663,8417.666666666666,10000.0,9641.285833333333,306.6677570417663,8417.666666666666,10000.0,9641.285833333333,306.6677570417663,8417.666666666666,10000.0,9641.285833333333,306.6677570417663,8417.666666666666,10000.0,9641.285833333333,306.6677570417663,8417.666666666666,10000.0,9641.285833333333,306.6677570417663,8417.666666666666,10000.0,9641.285833333333,306.6677570417663,8417.666666666666,10000.0,9641.285833333333,306.6677570417663,8417.666666666666,10000.0,42.97840988555476,9.116826915855192,67.71292315108023,13.221132407759203,0.0,0.0,96.0,1.0,75.0,67.0,1.0,73.0,1361.1578369140625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,94.0,30.0,24.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,POINT (-92.86056986026091 15.819481461693087),-92.86056986026091,15.819481461693087
1727,1728,2000766,201,102,2017.953,-481.2991027832031,-1.007232666015625,2016.049,0.399507117707699,18508.69869281046,7883.22091503268,955.4613356174843,5299.75,9335.0,7883.22091503268,955.4613356174843,5299.75,9335.0,7883.22091503268,955.4613356174843,5299.75,9335.0,7883.22091503268,955.4613356174843,5299.75,9335.0,7883.22091503268,955.4613356174843,5299.75,9335.0,7883.22091503268,955.4613356174843,5299.75,9335.0,7883.22091503268,955.4613356174843,5299.75,9335.0,7883.22091503268,955.4613356174843,5299.75,9335.0,128.67331551516764,31.331171272265788,233.47262362743885,34.605029821180366,2018.742,-62.2136493648195,175.0,1.0,74.0,5.0,15.0,59.0,1095.5277099609375,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,36.0,30.0,16.0,31.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.83439047797613 15.862984451570505),-92.83439047797613,15.862984451570505
1728,1729,72776,293,161,2016.704,-1415.6165771484375,-1.786215662956238,2016.2,0.420356576297753,61799.98245341629,7436.87726264419,2402.1223906149808,308.57142857142856,9972.6,7436.87726264419,2402.1223906149808,308.57142857142856,9972.6,7436.87726264419,2402.1223906149808,308.57142857142856,9972.6,7436.87726264419,2402.1223906149808,308.57142857142856,9972.6,7436.87726264419,2402.1223906149808,308.57142857142856,9972.6,7436.87726264419,2402.1223906149808,308.57142857142856,9972.6,7436.87726264419,2402.1223906149808,308.57142857142856,9972.6,7436.87726264419,2402.1223906149808,308.57142857142856,9972.6,94.66177207483476,60.52165533037252,273.6948057250342,-91.21174609330504,2016.573,-2967.6673589177362,180.0,1.0,73.0,9.0,20.0,45.0,1504.499267578125,20.0,10.0,2.0,2.0,11.0,11.0,2.0,0.0,0.0,,36.0,16.0,8.0,26.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.8982314277583 17.019144631809006),-92.8982314277583,17.019144631809006
1729,1730,72564,256,133,2020.296,240.3726348876953,0.900096714496613,2015.104,0.093931053923911,16668.222547440077,9201.28710168278,1100.6829424110465,4273.0,10000.0,9201.28710168278,1100.6829424110465,4273.0,10000.0,9201.28710168278,1100.6829424110465,4273.0,10000.0,9201.28710168278,1100.6829424110465,4273.0,10000.0,9201.28710168278,1100.6829424110465,4273.0,10000.0,9201.28710168278,1100.6829424110465,4273.0,10000.0,9201.28710168278,1100.6829424110465,4273.0,10000.0,9201.28710168278,1100.6829424110465,4273.0,10000.0,114.90645598061369,34.44478327963854,215.4905850457959,-1.463549674151748,0.0,0.0,267.0,1.0,75.0,26.0,7.0,68.0,1800.55224609375,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,95.0,28.0,13.0,36.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.89548016240833 17.064087911326688),-92.89548016240833,17.064087911326688
1730,1731,72777,267,150,-1.0,0.0,0.0,2020.559,0.577783401047022,24333.313333333317,9334.988952380952,721.3446291978498,6683.5,10000.0,9334.988952380952,721.3446291978498,6683.5,10000.0,9334.988952380952,721.3446291978498,6683.5,10000.0,9334.988952380952,721.3446291978498,6683.5,10000.0,9334.988952380952,721.3446291978498,6683.5,10000.0,9334.988952380952,721.3446291978498,6683.5,10000.0,9334.988952380952,721.3446291978498,6683.5,10000.0,9334.988952380952,721.3446291978498,6683.5,10000.0,-11.232668485850253,28.45047147980226,93.94001744696892,-97.25339223438068,2020.734,-2531.661489666679,135.0,1.0,74.0,16.0,10.0,65.0,1778.0087890625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,20.0,62.0,20.0,14.0,19.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.85156247613295 17.01631310264007),-92.85156247613295,17.01631310264007
1731,1732,72565,295,156,2017.052,1016.1497802734375,1.730555057525635,2021.981,0.506709935533929,62561.382371794876,6916.590590659341,2095.6955818088586,1889.4,9894.333333333334,6916.590590659341,2095.6955818088586,1889.4,9894.333333333334,6916.590590659341,2095.6955818088586,1889.4,9894.333333333334,6916.590590659341,2095.6955818088586,1889.4,9894.333333333334,6916.590590659341,2095.6955818088586,1889.4,9894.333333333334,6916.590590659341,2095.6955818088586,1889.4,9894.333333333334,6916.590590659341,2095.6955818088586,1889.4,9894.333333333334,6916.590590659341,2095.6955818088586,1889.4,9894.333333333334,402.65927461654377,58.778823505721085,585.2063422399191,222.40949243696727,2015.915,3119.879372663405,110.0,1.0,67.0,13.0,14.0,38.0,1673.7867431640625,30.0,30.0,11.0,2.0,2.0,2.0,2.0,0.0,0.0,,0.0,19.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.84564524903502 17.061309891370392),-92.84564524903502,17.061309891370392
1732,1733,71506,334,177,2017.274,-541.2215576171875,-1.504905223846436,2021.984,0.511730692444506,49790.267762980904,7858.527939198279,1555.1491838300676,2727.6,9909.25,7858.527939198279,1555.1491838300676,2727.6,9909.25,7858.527939198279,1555.1491838300676,2727.6,9909.25,7858.527939198279,1555.1491838300676,2727.6,9909.25,7858.527939198279,1555.1491838300676,2727.6,9909.25,7858.527939198279,1555.1491838300676,2727.6,9909.25,7858.527939198279,1555.1491838300676,2727.6,9909.25,7858.527939198279,1555.1491838300676,2727.6,9909.25,237.44664475775923,34.47843682091772,344.9324127330187,122.43996893698656,0.0,0.0,141.0,2.0,72.0,5.0,18.0,35.0,445.5929870605469,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,0.0,15.0,6.0,14.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.55211154488879 17.26910400046097),-92.55211154488879,17.26910400046097
1733,1734,73221,347,180,2016.4,-691.5150146484375,-2.426285982131958,2015.216,0.363676660208899,68775.56833333326,6208.050476190476,2716.6662078293266,-1482.5,9338.333333333334,6208.050476190476,2716.6662078293266,-1482.5,9338.333333333334,6208.050476190476,2716.6662078293266,-1482.5,9338.333333333334,6208.050476190476,2716.6662078293266,-1482.5,9338.333333333334,6208.050476190476,2716.6662078293266,-1482.5,9338.333333333334,6208.050476190476,2716.6662078293266,-1482.5,9338.333333333334,6208.050476190476,2716.6662078293266,-1482.5,9338.333333333334,6208.050476190476,2716.6662078293266,-1482.5,9338.333333333334,164.4923284222608,72.05094801293883,371.6919465994978,-56.91661141337812,2020.321,-4757.394638728313,114.0,1.0,72.0,9.0,21.0,50.0,882.7147827148438,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,48.0,20.0,7.0,24.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-91.96876748597595 16.868846171701563),-91.96876748597595,16.868846171701563
1734,1735,73432,312,158,2015.26,103.26463317871094,-0.247896030545235,2019.181,0.410897391140751,32880.380462628134,8618.02940777577,1320.7554178977718,5018.333333333333,10000.0,8618.02940777577,1320.7554178977718,5018.333333333333,10000.0,8618.02940777577,1320.7554178977718,5018.333333333333,10000.0,8618.02940777577,1320.7554178977718,5018.333333333333,10000.0,8618.02940777577,1320.7554178977718,5018.333333333333,10000.0,8618.02940777577,1320.7554178977718,5018.333333333333,10000.0,8618.02940777577,1320.7554178977718,5018.333333333333,10000.0,8618.02940777577,1320.7554178977718,5018.333333333333,10000.0,50.70006039708985,38.90547834038491,177.03239314630815,-74.766646937514,0.0,0.0,10.0,1.0,74.0,17.0,12.0,61.0,952.2896118164062,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,82.0,27.0,18.0,16.0,3.0,3.0,3.0,3.0,3.0,3.0,1994.0,0.0,43.0,41.0,POINT (-91.97209843446286 16.823822628364915),-91.97209843446286,16.823822628364915
1735,1736,73222,316,156,2019.225,-316.52545166015625,-1.520738005638123,2017.997,0.613358190511541,114728.77928876676,6222.554815323565,3019.5768773099458,-1856.75,9971.0,6222.554815323565,3019.5768773099458,-1856.75,9971.0,6222.554815323565,3019.5768773099458,-1856.75,9971.0,6222.554815323565,3019.5768773099458,-1856.75,9971.0,6222.554815323565,3019.5768773099458,-1856.75,9971.0,6222.554815323565,3019.5768773099458,-1856.75,9971.0,6222.554815323565,3019.5768773099458,-1856.75,9971.0,6222.554815323565,3019.5768773099458,-1856.75,9971.0,-403.9521666184817,84.96954976948957,-154.02106262579798,-703.3482722368367,2021.0,7006.799278309524,228.0,1.0,71.0,5.0,16.0,37.0,932.455078125,10.0,30.0,2.0,2.0,11.0,11.0,2.0,0.0,0.0,,89.0,13.0,10.0,14.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-91.92209853435058 16.86579168747995),-91.92209853435058,16.86579168747995
1736,1737,73433,335,173,2015.282,479.6131286621094,0.116569340229034,2015.216,0.375359575818819,65671.5668387008,6632.040166529039,2637.6435266667295,236.0,10000.0,6632.040166529039,2637.6435266667295,236.0,10000.0,6632.040166529039,2637.6435266667295,236.0,10000.0,6632.040166529039,2637.6435266667295,236.0,10000.0,6632.040166529039,2637.6435266667295,236.0,10000.0,6632.040166529039,2637.6435266667295,236.0,10000.0,6632.040166529039,2637.6435266667295,236.0,10000.0,6632.040166529039,2637.6435266667295,236.0,10000.0,241.28887103362007,69.1544154297278,474.76132668918825,22.62815138367293,2015.436,-5328.1391101144945,203.0,1.0,73.0,19.0,16.0,44.0,839.9653930664062,10.0,30.0,11.0,11.0,11.0,11.0,2.0,0.0,0.0,,12.0,18.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-91.9254294828375 16.82079489874963),-91.9254294828375,16.82079489874963
1737,1738,72791,338,169,2016.093,-119.2799301147461,-2.345824241638184,2020.079,0.536693630265538,6942.922781065123,9776.633009298394,212.5162824345744,8912.75,10000.0,9776.633009298394,212.5162824345744,8912.75,10000.0,9776.633009298394,212.5162824345744,8912.75,10000.0,9776.633009298394,212.5162824345744,8912.75,10000.0,9776.633009298394,212.5162824345744,8912.75,10000.0,9776.633009298394,212.5162824345744,8912.75,10000.0,9776.633009298394,212.5162824345744,8912.75,10000.0,9776.633009298394,212.5162824345744,8912.75,10000.0,4.1792209436831,6.096599916367093,22.621400551347424,-23.000255223274657,0.0,0.0,243.0,1.0,74.0,63.0,1.0,71.0,948.2364501953125,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,95.0,29.0,13.0,12.0,1.0,3.0,3.0,3.0,3.0,3.0,2016.0,0.0,43.0,42.0,POINT (-92.19627082172275 16.97439755273768),-92.19627082172275,16.97439755273768
1738,1739,73004,284,143,2017.164,-769.6278686523438,-2.470081090927124,2019.356,0.376765829931723,3942.5838994339047,9941.19453879454,183.7014837017859,8741.0,10000.0,9941.19453879454,183.7014837017859,8741.0,10000.0,9941.19453879454,183.7014837017859,8741.0,10000.0,9941.19453879454,183.7014837017859,8741.0,10000.0,9941.19453879454,183.7014837017859,8741.0,10000.0,9941.19453879454,183.7014837017859,8741.0,10000.0,9941.19453879454,183.7014837017859,8741.0,10000.0,9941.19453879454,183.7014837017859,8741.0,10000.0,-0.897872689309751,3.425479541935752,10.575947291559448,-12.31723408680327,0.0,0.0,149.0,1.0,74.0,2.0,7.0,70.0,1579.177978515625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,81.0,21.0,29.0,20.0,4.0,4.0,4.0,4.0,4.0,4.0,1998.0,1990.0,30.0,32.0,POINT (-92.19932530594436 16.92940076400735),-92.19932530594436,16.92940076400735
1739,1740,73005,238,112,2015.611,-87.00594329833984,-2.432723045349121,2021.282,0.497080851265972,1892.2238095238627,9944.157738095237,78.6565256821313,9707.0,10000.0,9944.157738095237,78.6565256821313,9707.0,10000.0,9944.157738095237,78.6565256821313,9707.0,10000.0,9944.157738095237,78.6565256821313,9707.0,10000.0,9944.157738095237,78.6565256821313,9707.0,10000.0,9944.157738095237,78.6565256821313,9707.0,10000.0,9944.157738095237,78.6565256821313,9707.0,10000.0,9944.157738095237,78.6565256821313,9707.0,10000.0,4.347863579832169,2.794158288775477,12.841105005033278,-4.38685708234072,0.0,0.0,26.0,1.0,74.0,54.0,2.0,72.0,1663.387939453125,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,98.0,32.0,22.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,POINT (-92.15532289674896 16.923372059383095),-92.15532289674896,16.923372059383095
1740,1741,72792,274,137,2015.633,361.10125732421875,-0.77713006734848,2021.984,0.677649343021103,63705.956273896416,8726.591266944733,1512.1104679764408,3464.0,10000.0,8726.591266944733,1512.1104679764408,3464.0,10000.0,8726.591266944733,1512.1104679764408,3464.0,10000.0,8726.591266944733,1512.1104679764408,3464.0,10000.0,8726.591266944733,1512.1104679764408,3464.0,10000.0,8726.591266944733,1512.1104679764408,3464.0,10000.0,8726.591266944733,1512.1104679764408,3464.0,10000.0,8726.591266944733,1512.1104679764408,3464.0,10000.0,470.7055510201282,44.9035550962348,611.0912656114019,307.66931461756,2015.567,-3463.0577210523843,278.0,1.0,73.0,3.0,13.0,64.0,1210.6719970703125,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,89.0,19.0,10.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.14932540583207 16.97134306851607),-92.14932540583207,16.97134306851607
1741,1742,75430,231,132,-1.0,0.0,0.0,2019.025,0.19234372455903,67961.7354978355,4086.2160173160178,3986.5983030465736,-2232.5,10000.0,4086.2160173160178,3986.5983030465736,-2232.5,10000.0,4086.2160173160178,3986.5983030465736,-2232.5,10000.0,4086.2160173160178,3986.5983030465736,-2232.5,10000.0,4086.2160173160178,3986.5983030465736,-2232.5,10000.0,4086.2160173160178,3986.5983030465736,-2232.5,10000.0,4086.2160173160178,3986.5983030465736,-2232.5,10000.0,4086.2160173160178,3986.5983030465736,-2232.5,10000.0,101.54174859705799,120.6965802833247,442.938757654974,-413.84717788587767,0.0,0.0,123.0,5.0,61.0,12.0,12.0,31.0,1043.548583984375,10.0,10.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,5.0,17.0,6.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-93.26323560358917 16.453338217339365),-93.26323560358917,16.453338217339365
1742,1743,75457,314,166,2017.888,-546.147705078125,-1.158160090446472,2017.055,0.292062192567179,39690.691179001806,7222.260197934596,1835.7033825665515,2996.4,9922.0,7222.260197934596,1835.7033825665515,2996.4,9922.0,7222.260197934596,1835.7033825665515,2996.4,9922.0,7222.260197934596,1835.7033825665515,2996.4,9922.0,7222.260197934596,1835.7033825665515,2996.4,9922.0,7222.260197934596,1835.7033825665515,2996.4,9922.0,7222.260197934596,1835.7033825665515,2996.4,9922.0,7222.260197934596,1835.7033825665515,2996.4,9922.0,80.6719913082567,47.67241317422597,217.99910007102147,-76.21026058289557,0.0,0.0,90.0,1.0,77.0,6.0,11.0,64.0,1673.4639892578125,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,72.0,16.0,12.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.00460082204143 16.373872577465907),-92.00460082204143,16.373872577465907
1743,1744,75459,313,160,-1.0,0.0,0.0,2021.984,0.395938640438883,60104.34821428571,6331.469345238095,2414.7677866650483,0.0,9684.5,6331.469345238095,2414.7677866650483,0.0,9684.5,6331.469345238095,2414.7677866650483,0.0,9684.5,6331.469345238095,2414.7677866650483,0.0,9684.5,6331.469345238095,2414.7677866650483,0.0,9684.5,6331.469345238095,2414.7677866650483,0.0,9684.5,6331.469345238095,2414.7677866650483,0.0,9684.5,6331.469345238095,2414.7677866650483,0.0,9684.5,329.02054701648177,63.86157891572359,512.6908700894472,152.7527709593996,0.0,0.0,287.0,1.0,72.0,13.0,17.0,55.0,1687.746337890625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,74.0,16.0,10.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-91.91154384215707 16.36748714475737),-91.91154384215707,16.36748714475737
